PWSSWGT,age,sex,education,marital_status,race,state_fips,metro_status,cbsa_code,labor_force_status_major,industry_major_recode,PRMJOCC1,hourly_earnings,use_laptop,use_desktop,use_tablet,use_smartphone,internet_at_home,internet_at_work,internet_at_school,internet_at_cafe,internet_while_traveling,HXINLICO,internet_elsewhere_home,internet_other_places,is_random_respondent,internet_usage_count,internet_user
15213653,45,1,45,1,4,16,1,14260,1,4,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
12041009,33,2,39,1,1,16,1,14260,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
13086346,41,1,39,1,1,16,1,14260,1,9,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
12819147,43,1,43,1,1,16,1,14260,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
16840112,41,2,43,1,3,16,1,14260,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
11502985,46,2,43,4,1,16,1,14260,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
11703090,28,2,43,6,4,16,1,14260,1,9,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
12116039,53,2,40,1,1,16,1,14260,1,8,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
10175024,38,1,43,6,1,16,1,14260,1,9,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
11756660,33,2,42,6,1,16,1,14260,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
11429456,50,1,44,6,1,16,1,14260,1,11,10,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
12226459,50,2,39,6,1,16,1,14260,1,11,3,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
9428469,44,2,43,1,1,16,1,14260,1,10,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
13076182,42,1,33,1,1,16,2,0,1,4,9,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
11598119,39,2,33,1,1,16,2,0,1,4,10,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
10144503,31,1,42,1,1,16,2,0,1,3,7,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
11048486,29,2,41,1,1,16,2,0,1,12,3,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
12903562,26,2,39,1,1,16,1,17660,6,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
11182916,52,2,41,1,1,16,2,0,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
10875276,39,2,43,6,1,16,1,0,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
12865047,54,1,40,1,1,16,1,17660,1,6,10,-1,1,1,1,0,0,0,1,1,1,1,1,1,-1,6,1
49528993,38,1,39,1,1,17,2,0,1,6,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
38324700,39,2,43,1,1,17,2,0,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
45649664,54,1,42,1,1,17,1,16580,1,13,7,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
44804085,45,2,39,1,1,17,1,16580,7,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
52126054,45,2,43,1,1,17,1,41180,1,10,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
53962121,37,2,43,1,1,17,1,16980,1,4,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
62566132,38,1,40,1,1,17,1,16980,1,4,9,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
52415791,40,1,33,1,1,17,1,16980,1,12,8,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
58012567,37,2,33,1,1,17,1,16980,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
41281767,46,1,40,1,1,17,1,16980,7,-1,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,20,0,0
38548651,44,2,39,1,1,17,1,16980,3,6,10,-1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0
58663378,40,2,34,1,4,17,1,16980,1,12,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
53636989,48,1,44,6,1,17,1,16980,7,-1,-1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,20,7,1
49183318,40,2,44,6,1,17,1,16980,7,-1,-1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,7,1
49880388,34,2,41,1,1,17,1,16980,2,10,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
65678356,37,1,45,1,1,17,1,16980,1,9,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
32753241,51,1,38,1,1,17,1,16980,1,4,9,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
47080681,41,2,38,1,1,17,1,16980,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
71436717,34,1,39,6,1,17,1,16980,1,6,10,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
45043167,32,1,39,6,1,17,1,16980,1,4,10,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
45121774,35,2,33,6,1,17,1,16980,1,5,10,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
95568531,54,1,39,6,2,17,1,16980,7,-1,-1,-1,0,0,0,0,1,-1,1,1,1,1,1,1,-1,7,1
41087219,32,1,43,1,1,17,1,16980,1,4,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
42424990,41,2,43,1,1,17,1,16980,7,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
84600475,39,1,44,1,4,17,1,16980,1,9,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
49862542,37,2,44,1,4,17,1,16980,1,5,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
49625398,49,2,42,5,1,17,1,16980,1,5,5,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
52791479,28,2,43,6,1,17,1,16980,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
100511237,43,2,43,6,2,17,1,16980,1,8,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
29032692,38,2,34,6,1,17,2,0,1,11,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
34899201,32,1,44,6,1,17,1,16980,2,13,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
42483774,47,1,42,4,1,17,1,16980,7,5,8,-1,0,0,0,0,0,-1,0,0,0,0,0,0,20,0,0
44388243,28,1,43,6,1,17,1,0,1,13,3,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
53470894,28,2,43,6,1,17,1,0,1,8,4,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
51482827,33,1,39,6,1,17,1,40420,1,9,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
52415053,33,2,39,6,1,17,1,40420,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
39842221,42,1,43,1,1,18,1,23060,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
39087100,41,2,39,1,1,18,1,23060,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
40373231,37,2,40,6,1,18,1,29200,1,5,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
33902809,29,1,40,1,1,18,1,23060,1,10,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
59569730,33,2,40,6,1,18,1,31140,1,8,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
42810680,32,1,41,1,1,18,1,26900,1,3,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
45763454,37,2,39,1,1,18,1,26900,1,10,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
34449522,52,1,43,6,1,18,1,26900,1,9,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
80592180,36,2,39,6,2,18,1,26900,7,-1,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0
47111037,37,1,39,6,1,18,1,26900,1,9,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
55901944,26,1,39,6,1,18,1,26900,7,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
54888036,28,1,39,1,1,18,1,26900,1,5,8,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
60029990,35,1,40,6,7,18,1,26900,1,3,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
35252028,49,2,46,6,1,18,1,43780,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
34509302,49,2,39,1,1,18,1,21140,6,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
54241956,25,1,39,6,3,18,1,21780,1,4,9,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
45865817,46,2,39,2,3,18,1,21780,1,4,9,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
39913309,40,2,39,1,1,18,1,21780,1,5,9,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
45583414,31,1,39,1,1,18,1,21780,1,3,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
25072237,45,1,42,4,1,19,1,47940,1,5,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
37110696,27,2,43,1,1,19,1,47940,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
27488719,33,1,43,1,1,19,1,47940,1,5,8,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
29499276,34,1,44,6,1,19,2,0,1,1,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
34472694,32,2,40,6,1,19,2,0,1,9,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
18599840,50,1,33,6,1,19,2,0,1,1,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
19425623,45,1,33,6,1,19,2,0,1,1,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
30640408,47,1,43,4,1,19,2,0,1,9,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
24539090,27,1,39,6,1,19,1,26980,2,11,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
20761049,31,2,39,1,4,19,1,0,1,4,9,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
29414596,37,1,39,6,1,19,1,16300,1,6,10,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
26572581,48,2,46,4,1,19,2,0,1,5,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
29259485,41,1,39,1,1,19,1,19780,1,3,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
24977126,42,2,33,1,1,19,1,19780,1,3,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
21564968,30,2,41,1,1,19,1,26980,1,12,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
26262345,26,1,40,1,1,19,1,26980,1,5,10,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
23028215,30,1,42,1,1,19,2,0,1,11,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
24373209,30,2,42,1,1,19,2,0,1,5,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
32158507,42,1,41,1,1,19,1,0,1,4,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
24057516,25,2,43,6,1,19,2,0,1,7,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0
22984476,36,1,38,1,1,20,2,0,1,3,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
22423520,36,2,38,1,1,20,2,0,1,3,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
21185161,51,1,43,1,1,20,2,0,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
19974918,44,2,43,1,1,20,2,0,1,1,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
25183491,52,1,43,1,1,20,2,0,1,3,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
20247972,53,2,39,1,1,20,1,48620,1,5,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
17918902,49,2,44,5,1,20,1,28140,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
23491299,40,1,44,1,1,20,1,28140,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
26117146,32,2,43,1,1,20,1,28140,1,8,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
24144730,27,1,39,6,2,20,1,48620,1,5,10,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
23000139,27,2,40,6,1,20,1,48620,1,11,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
22664500,40,1,37,4,1,20,1,48620,1,12,8,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
17918902,45,2,40,6,1,20,1,48620,1,6,10,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
24164234,46,1,44,1,1,20,1,48620,1,10,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
20604536,45,2,42,1,1,20,1,48620,1,5,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
27166153,25,1,40,1,1,20,1,48620,1,6,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
19457214,46,2,39,4,1,20,2,0,1,10,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
27231864,29,1,39,1,1,20,1,28140,1,8,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
23000139,27,2,39,1,1,20,1,28140,1,8,9,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
46341032,44,1,39,1,1,26,2,0,1,4,9,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
36092984,43,2,39,1,1,26,2,0,1,10,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
42393520,53,2,40,1,1,26,1,22420,1,9,3,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
38720147,28,1,39,1,1,26,1,27100,1,9,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
36249466,28,2,40,1,1,26,1,27100,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
36912373,25,2,43,1,1,26,1,27100,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
46614934,36,1,39,4,1,26,2,0,1,7,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
43496265,35,1,40,1,1,26,1,33780,1,3,10,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
47805186,27,2,40,1,1,26,1,33780,7,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
64950041,49,1,43,1,1,26,2,0,1,4,9,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
34144829,37,1,39,6,1,26,2,0,1,3,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
33054457,37,2,44,6,1,26,1,19820,1,8,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
36618985,49,2,39,3,1,26,1,19820,6,-1,-1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,20,7,1
45894185,48,2,43,1,1,26,1,19820,1,3,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
51958745,47,1,44,1,1,26,1,19820,1,13,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
43262994,48,1,43,6,1,26,1,19820,1,4,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
45610837,29,1,39,6,1,26,1,19820,1,5,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
46384424,54,1,40,1,1,26,1,40980,1,1,10,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
41337168,47,2,39,1,1,26,1,40980,1,4,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
38844129,48,2,40,6,2,26,1,19820,1,8,5,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
117380033,37,2,42,6,2,26,1,19820,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
31606977,34,1,39,1,1,27,1,33460,7,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
38636155,30,2,39,1,1,27,1,33460,1,5,10,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
58531304,52,2,39,1,1,27,1,33460,1,9,1,-1,0,0,0,0,0,0,1,1,1,1,1,1,-1,6,1
48634132,50,1,39,6,1,27,2,0,1,4,7,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
46329572,33,1,43,1,2,27,1,33460,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
43548701,32,2,44,1,1,27,1,33460,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
58776769,30,1,39,1,1,27,1,33460,1,6,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
39005335,37,2,37,1,1,27,1,33460,1,6,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
36871580,26,1,43,6,1,27,1,33460,1,9,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
40028790,53,2,42,2,2,27,1,33460,1,10,2,-1,0,0,0,0,0,0,1,0,0,0,0,0,20,1,1
54112868,45,2,40,5,2,27,1,33460,1,10,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
56438953,44,1,37,1,2,27,1,33460,6,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
52315891,31,2,32,1,2,27,1,33460,1,10,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
41455846,26,1,41,1,1,27,1,0,1,3,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
42238626,26,2,42,1,1,27,1,0,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
44708990,49,1,45,1,1,27,1,0,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
38084068,44,2,42,1,1,27,1,0,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
60030674,30,1,39,1,1,27,2,0,1,4,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
57067499,30,2,42,1,1,27,2,0,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
49745344,35,2,39,2,4,27,1,33460,1,12,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,20,0,0
45875261,29,1,40,6,2,27,2,0,2,4,9,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
45801428,46,2,31,1,4,27,1,0,7,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
38585387,30,2,40,6,1,27,1,0,1,5,8,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
42541818,34,2,39,1,1,27,2,0,1,5,4,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
45094677,31,1,41,1,1,27,2,0,1,12,10,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
35154180,34,2,31,1,4,27,1,33460,7,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
36257994,33,1,31,1,4,27,1,33460,1,4,9,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
33762099,33,1,37,1,1,27,2,0,1,5,4,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
41270562,33,2,39,1,1,27,2,0,1,11,3,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
51758154,27,1,32,6,2,27,1,0,1,1,6,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
51758154,26,1,32,6,2,27,1,0,1,3,7,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
37288370,47,1,44,1,2,27,1,33460,1,13,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
35070459,44,2,41,1,2,27,1,33460,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
37586527,51,1,42,1,1,29,1,44180,1,6,7,-1,0,0,0,0,1,1,1,1,1,1,1,1,-1,8,1
37901864,44,1,42,3,1,29,1,44180,1,10,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
50536648,34,2,40,2,1,29,1,44180,1,5,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
42068273,54,2,40,1,1,29,1,28140,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
56968406,39,2,39,4,1,29,2,0,1,4,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
41421547,40,1,39,5,1,29,2,0,1,4,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
42568653,40,1,39,4,1,29,1,41180,1,6,9,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
34807843,51,2,46,1,1,29,1,28140,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
34617598,53,1,40,1,1,29,1,28140,1,6,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
42568653,44,1,44,1,1,29,1,41180,1,5,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
56659658,44,2,43,1,1,29,1,41180,1,4,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
44344785,29,2,39,6,1,29,2,0,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
33121086,48,1,39,6,1,29,2,0,1,3,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
0,53,1,43,1,1,29,2,0,-1,-1,-1,-1,0,0,0,0,1,-1,1,1,1,1,1,1,-1,7,1
40934652,53,2,39,1,1,29,2,0,7,-1,-1,-1,0,0,0,0,1,-1,1,1,1,1,1,1,-1,7,1
47284462,49,2,39,2,1,29,2,0,6,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
33434893,38,1,39,6,1,29,2,0,6,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
67354514,43,2,44,1,1,29,1,41180,1,12,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
50603745,44,1,42,1,1,29,1,41180,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
6080889,34,1,37,6,1,30,1,0,1,12,8,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
6490919,54,2,39,1,1,30,1,0,6,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
9007780,28,1,40,6,1,30,1,0,1,7,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
6240099,25,2,39,6,1,30,1,0,1,7,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
7099129,39,1,43,1,1,30,2,0,1,5,4,-1,1,1,1,0,0,0,1,0,0,0,0,0,20,1,1
5800935,39,2,46,1,1,30,2,0,1,10,2,-1,1,1,1,0,0,0,1,0,0,0,0,0,-1,1,1
7273423,39,1,39,1,1,30,2,0,1,13,3,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
5943357,36,2,42,1,1,30,2,0,1,8,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
6504111,41,1,43,1,1,30,2,0,1,9,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
5970119,47,2,44,1,1,30,2,0,1,11,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
5901392,32,1,40,1,1,30,1,13740,1,5,3,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
6331701,37,2,40,1,1,30,1,13740,2,5,10,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
8685950,26,1,41,6,1,30,1,0,1,12,8,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
6848094,53,1,41,1,1,30,2,0,1,6,5,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
7567987,43,2,41,1,1,30,2,0,1,10,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
6429204,33,2,43,6,1,30,1,0,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
5525181,52,1,41,1,1,30,2,0,1,4,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
5533842,53,2,42,1,1,30,2,0,1,10,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
16805222,43,2,39,1,1,31,2,0,1,8,4,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
18043736,25,1,41,1,1,31,2,0,1,8,4,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
16634753,36,1,39,5,1,31,2,0,1,3,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
15170011,26,1,39,1,1,31,2,0,1,4,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
14691534,38,2,45,6,1,31,1,36540,1,10,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
14317349,42,1,40,4,1,31,1,36540,6,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
17985542,28,1,39,6,1,31,1,36540,1,4,5,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
10158132,28,2,39,5,1,31,1,36540,1,5,5,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
15168748,26,1,43,6,1,31,1,36540,1,8,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
15693059,26,2,44,6,1,31,1,36540,7,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
16007697,47,1,42,1,1,31,1,36540,1,5,5,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
14392042,44,2,39,1,1,31,1,36540,1,5,5,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
10262081,38,1,40,6,1,31,1,36540,2,9,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
13642469,53,1,41,1,2,31,1,36540,1,4,9,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
11323978,49,2,44,1,2,31,1,36540,1,10,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
15818196,45,2,41,4,1,31,1,36540,1,9,3,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
15692119,47,1,41,4,1,31,1,36540,1,3,8,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
11992833,41,2,37,6,2,31,1,36540,7,-1,-1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,7,1
11002513,32,1,43,1,1,31,1,36540,1,8,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
9593941,32,2,44,1,1,31,1,36540,1,8,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
13425514,51,1,41,1,1,31,2,0,7,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
15380475,51,2,44,1,1,31,2,0,1,10,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
